"Village_Code","City_Area","Target","Sub_District","Unvaccinated","Vaccinated","date"
"3175071002","JAKARTA TIMUR",61550,"PONDOK BAMBU",12403,91528,2021-11-30
"3175071004","JAKARTA TIMUR",72015,"PONDOK KELAPA",13746,109587,2021-11-30
"3175071007","JAKARTA TIMUR",35367,"PONDOK KOPI",6384,52989,2021-11-30
"3174061003","JAKARTA SELATAN",46464,"PONDOK LABU",7361,74176,2021-11-30
"3174051002","JAKARTA SELATAN",56169,"PONDOK PINANG",10383,86065,2021-11-30
"3175101003","JAKARTA TIMUR",25574,"PONDOK RANGGON",4610,39235,2021-11-30
"3101011003","KAB.ADM.KEP.SERIBU",2060,"PULAU HARAPAN",214,3495,2021-11-30
"3101011002","KAB.ADM.KEP.SERIBU",5528,"PULAU KELAPA",575,9086,2021-11-30
"3101011001","KAB.ADM.KEP.SERIBU",5450,"PULAU PANGGANG",425,9560,2021-11-30
"3101021003","KAB.ADM.KEP.SERIBU",2765,"PULAU PARI",191,5014,2021-11-30
"3101021002","KAB.ADM.KEP.SERIBU",4553,"PULAU TIDUNG",358,8094,2021-11-30
"3101021001","KAB.ADM.KEP.SERIBU",1941,"PULAU UNTUNG JAWA",155,3450,2021-11-30
"3174071007","JAKARTA SELATAN",5835,"PULO",983,9381,2021-11-30
"3175021001","JAKARTA TIMUR",34422,"PULO GADUNG",7244,50483,2021-11-30
"3175061005","JAKARTA TIMUR",97301,"PULO GEBANG",17903,146056,2021-11-30
"3174041004","JAKARTA SELATAN",39616,"RAGUNAN",6749,61693,2021-11-30
"3175091005","JAKARTA TIMUR",36771,"RAMBUTAN",8260,52444,2021-11-30
"3172031006","JAKARTA UTARA",42179,"RAWA BADAK SELATAN",9540,59297,2021-11-30
"3172031004","JAKARTA UTARA",34408,"RAWA BADAK UTARA",7384,49606,2021-11-30
"3174071005","JAKARTA SELATAN",5625,"RAWA BARAT",971,8870,2021-11-30
"3173011003","JAKARTA BARAT",63799,"RAWA BUAYA",12016,95954,2021-11-30
"3175031004","JAKARTA TIMUR",21434,"RAWA BUNGA",4953,30330,2021-11-30
"3174081003","JAKARTA SELATAN",20509,"RAWA JATI",3755,31489,2021-11-30
"3175061002","JAKARTA TIMUR",24637,"RAWA TERATE",4253,37502,2021-11-30
"3175021005","JAKARTA TIMUR",37612,"RAWAMANGUN",7111,57172,2021-11-30
"3171051003","JAKARTA PUSAT",21967,"RAWASARI",4265,33274,2021-11-30
"3173041010","JAKARTA BARAT",3484,"ROA MALAKA",600,5514,2021-11-30
"3172041006","JAKARTA UTARA",41668,"ROROTAN",8016,61675,2021-11-30
"3174071004","JAKARTA SELATAN",2842,"SELONG",535,4470,2021-11-30
"3173061002","JAKARTA BARAT",71354,"SEMANAN",14226,104479,2021-11-30
"3172041007","JAKARTA UTARA",68587,"SEMPER BARAT",12792,103487,2021-11-30
"3172041005","JAKARTA UTARA",36267,"SEMPER TIMUR",7422,52939,2021-11-30
"3174071006","JAKARTA SELATAN",2771,"SENAYAN",635,4034,2021-11-30
"3171041001","JAKARTA PUSAT",6804,"SENEN",1382,10029,2021-11-30
"3171031004","JAKARTA PUSAT",29668,"SERDANG",5465,44972,2021-11-30
"3174021001","JAKARTA SELATAN",3023,"SETIA BUDI",583,4585,2021-11-30
"3175101005","JAKARTA TIMUR",20572,"SETU",3926,30723,2021-11-30
"3173071002","JAKARTA BARAT",16591,"SLIPI",2855,25721,2021-11-30
"3173081004","JAKARTA BARAT",45523,"SRENGSENG",9736,66832,2021-11-30
"3174091002","JAKARTA SELATAN",58196,"SRENGSENG SAWAH",8503,93695,2021-11-30
"3173051003","JAKARTA BARAT",37033,"SUKABUMI SELATAN",7429,53263,2021-11-30
"3173051002","JAKARTA BARAT",38290,"SUKABUMI UTARA",8498,53964,2021-11-30
"3172041002","JAKARTA UTARA",53949,"SUKAPURA",11659,78087,2021-11-30
"3171031007","JAKARTA PUSAT",22717,"SUMUR BATU",4120,34869,2021-11-30
"3172021004","JAKARTA UTARA",29876,"SUNGAI BAMBU",5696,44805,2021-11-30
"3172021006","JAKARTA UTARA",71805,"SUNTER AGUNG",11958,113554,2021-11-30
"3172021002","JAKARTA UTARA",63031,"SUNTER JAYA",10620,99035,2021-11-30
"3175091004","JAKARTA TIMUR",38257,"SUSUKAN",6915,58242,2021-11-30
"3173031001","JAKARTA BARAT",14348,"TAMAN SARI",2523,22223,2021-11-30
"3173041001","JAKARTA BARAT",10204,"TAMBORA",2111,14797,2021-11-30
"3173041004","JAKARTA BARAT",26387,"TANAH SEREAL",4287,41048,2021-11-30
"3171081004","JAKARTA PUSAT",37693,"TANAH TINGGI",6952,56260,2021-11-30
"3173031004","JAKARTA BARAT",13324,"TANGKI",2137,20934,2021-11-30
"3174091005","JAKARTA SELATAN",39770,"TANJUNG BARAT",6465,61827,2021-11-30
"3173021005","JAKARTA BARAT",25337,"TANJUNG DUREN SELATAN",4634,39485,2021-11-30
"3173021002","JAKARTA BARAT",17010,"TANJUNG DUREN UTARA",2756,27350,2021-11-30
"3172021001","JAKARTA UTARA",34588,"TANJUNG PRIOK",6847,51014,2021-11-30
"3174011002","JAKARTA SELATAN",21194,"TEBET BARAT",3256,34113,2021-11-30
"3174011001","JAKARTA SELATAN",18199,"TEBET TIMUR",2799,29643,2021-11-30
"3173061003","JAKARTA BARAT",83647,"TEGAL ALUR",16560,124033,2021-11-30
"3174031004","JAKARTA SELATAN",32401,"TEGAL PARANG",6842,46302,2021-11-30
"3173021003","JAKARTA BARAT",29605,"TOMANG",5233,45930,2021-11-30
"3172031005","JAKARTA UTARA",39122,"TUGU SELATAN",8367,56461,2021-11-30
"3172031002","JAKARTA UTARA",67670,"TUGU UTARA",15359,95080,2021-11-30
"3175061006","JAKARTA TIMUR",29934,"UJUNG MENTENG",4938,46832,2021-11-30
"3174101005","JAKARTA SELATAN",40544,"ULUJAMI",8647,59004,2021-11-30
"3175011006","JAKARTA TIMUR",33511,"UTAN KAYU SELATAN",5753,51446,2021-11-30
"3175011002","JAKARTA TIMUR",28169,"UTAN KAYU UTARA",5448,41795,2021-11-30
"3171031008","JAKARTA PUSAT",29208,"UTAN PANJANG",5515,43424,2021-11-30
"3172021007","JAKARTA UTARA",44401,"WARAKAS",7828,66976,2021-11-30
"3173021007","JAKARTA BARAT",38934,"WIJAYA KUSUMA",7741,58215,2021-11-30
NA,NA,8941211,"TOTAL",2235772,11877136,2021-09-30
"3172051003","JAKARTA UTARA",23947,"ANCOL",6688,30635,2021-09-30
"3173041007","JAKARTA BARAT",29381,"ANGKE",7581,38238,2021-09-30
"3175041005","JAKARTA TIMUR",29074,"BALE KAMBANG",8708,34778,2021-09-30
"3175031003","JAKARTA TIMUR",9752,"BALI MESTER",2517,12895,2021-09-30
"3175101006","JAKARTA TIMUR",26285,"BAMBU APUS",6252,35413,2021-09-30
"3174031002","JAKARTA SELATAN",21566,"BANGKA",5785,27939,2021-09-30
"3175051002","JAKARTA TIMUR",23886,"BARU",4899,34523,2021-09-30
"3175041004","JAKARTA TIMUR",47898,"BATU AMPAR",14105,58499,2021-09-30
"3171071002","JAKARTA PUSAT",21494,"BENDUNGAN HILIR",5239,29019,2021-09-30
"3175031002","JAKARTA TIMUR",36689,"BIDARA CINA",10626,45246,2021-09-30
"3174101002","JAKARTA SELATAN",53098,"BINTARO",12928,72342,2021-09-30
"3174011005","JAKARTA SELATAN",34183,"BUKIT DURI",8698,44850,2021-09-30
"3171041006","JAKARTA PUSAT",18144,"BUNGUR",4632,24098,2021-09-30
"3175061007","JAKARTA TIMUR",57724,"CAKUNG BARAT",14018,77516,2021-09-30
"3175061004","JAKARTA TIMUR",58287,"CAKUNG TIMUR",14043,78551,2021-09-30
"3175041007","JAKARTA TIMUR",32762,"CAWANG",8766,41629,2021-09-30
"3175101008","JAKARTA TIMUR",18932,"CEGER",4552,25565,2021-09-30
"3171031006","JAKARTA PUSAT",32581,"CEMPAKA BARU",8343,42084,2021-09-30
"3171051002","JAKARTA PUSAT",35885,"CEMPAKA PUTIH BARAT",9345,47449,2021-09-30
"3171051001","JAKARTA PUSAT",24292,"CEMPAKA PUTIH TIMUR",5962,33109,2021-09-30
"3173011001","JAKARTA BARAT",66284,"CENGKARENG BARAT",16517,88658,2021-09-30
"3173011006","JAKARTA BARAT",81027,"CENGKARENG TIMUR",19672,107880,2021-09-30
"3175091002","JAKARTA TIMUR",66364,"CIBUBUR",14295,93082,2021-09-30
"3171011002","JAKARTA PUSAT",15390,"CIDENG",3539,21580,2021-09-30
"3174091003","JAKARTA SELATAN",38497,"CIGANJUR",8674,52252,2021-09-30
"3175051003","JAKARTA TIMUR",41419,"CIJANTUNG",9459,56873,2021-09-30
"3171061003","JAKARTA PUSAT",8274,"CIKINI",1781,11166,2021-09-30
"3174081006","JAKARTA SELATAN",10547,"CIKOKO",2266,14800,2021-09-30
"3174061001","JAKARTA SELATAN",51752,"CILANDAK BARAT",12006,71899,2021-09-30
"3174041003","JAKARTA SELATAN",25145,"CILANDAK TIMUR",5845,34703,2021-09-30
"3175101002","JAKARTA TIMUR",27635,"CILANGKAP",6430,37735,2021-09-30
"3175041006","JAKARTA TIMUR",40181,"CILILITAN",11062,50863,2021-09-30
"3172041001","JAKARTA UTARA",43609,"CILINCING",12336,53856,2021-09-30
"3175101001","JAKARTA TIMUR",26104,"CIPAYUNG",5638,36984,2021-09-30
"3174091006","JAKARTA SELATAN",38303,"CIPEDAK",8524,53157,2021-09-30
"3174061005","JAKARTA SELATAN",26704,"CIPETE SELATAN",6327,36658,2021-09-30
"3174071010","JAKARTA SELATAN",34102,"CIPETE UTARA",8121,45654,2021-09-30
"3175021003","JAKARTA TIMUR",39306,"CIPINANG",9477,52640,2021-09-30
"3175031007","JAKARTA TIMUR",35212,"CIPINANG BESAR SELATAN",10024,43188,2021-09-30
"3175031008","JAKARTA TIMUR",45319,"CIPINANG BESAR UTARA",13000,55402,2021-09-30
"3175031005","JAKARTA TIMUR",32824,"CIPINANG CEMPEDAK",9028,42323,2021-09-30
"3175081005","JAKARTA TIMUR",42308,"CIPINANG MELAYU",10388,57110,2021-09-30
"3175031006","JAKARTA TIMUR",55243,"CIPINANG MUARA",14728,70917,2021-09-30
"3174051003","JAKARTA SELATAN",39937,"CIPULIR",10300,51525,2021-09-30
"3175091001","JAKARTA TIMUR",64594,"CIRACAS",14583,88517,2021-09-30
"3175041003","JAKARTA TIMUR",24609,"DUKUH",5687,33363,2021-09-30
"3175071001","JAKARTA TIMUR",61160,"DUREN SAWIT",16336,78944,2021-09-30
"3174081004","JAKARTA SELATAN",28319,"DUREN TIGA",6965,36549,2021-09-30
"3173051005","JAKARTA BARAT",60138,"DURI KEPA",14162,83603,2021-09-30
"3173011002","JAKARTA BARAT",77923,"DURI KOSAMBI",21380,98541,2021-09-30
"3171011006","JAKARTA PUSAT",19610,"DURI PULO",4964,25657,2021-09-30
"3173041011","JAKARTA BARAT",14259,"DURI SELATAN",3173,19933,2021-09-30
"3173041003","JAKARTA BARAT",19844,"DURI UTARA",4713,26683,2021-09-30
"3171081003","JAKARTA PUSAT",18243,"GALUR",4275,24621,2021-09-30
"3171011001","JAKARTA PUSAT",2191,"GAMBIR",540,2989,2021-09-30
"3174061004","JAKARTA SELATAN",22119,"GANDARIA SELATAN",5400,29756,2021-09-30
"3174071009","JAKARTA SELATAN",39922,"GANDARIA UTARA",10025,53042,2021-09-30
"3175051001","JAKARTA TIMUR",35755,"GEDONG",8667,48400,2021-09-30
"3171071001","JAKARTA PUSAT",3127,"GELORA",742,4226,2021-09-30
"3173031007","JAKARTA BARAT",7837,"GLODOK",1535,11686,2021-09-30
"3171061004","JAKARTA PUSAT",4100,"GONDANGDIA",1032,5747,2021-09-30
"3173021001","JAKARTA BARAT",16876,"GROGOL",4048,22883,2021-09-30
"3174051005","JAKARTA SELATAN",44251,"GROGOL SELATAN",11300,57997,2021-09-30
"3174051004","JAKARTA SELATAN",42494,"GROGOL UTARA",10680,56347,2021-09-30
"3174021007","JAKARTA SELATAN",3985,"GUNTUR",924,5641,2021-09-30
"3174071002","JAKARTA SELATAN",9436,"GUNUNG",2147,13256,2021-09-30
"3171031005","JAKARTA PUSAT",19199,"GUNUNG SAHARI SELATAN",4787,25728,2021-09-30
"3171021004","JAKARTA PUSAT",16650,"GUNUNG SAHARI UTARA",3529,24131,2021-09-30
"3175081004","JAKARTA TIMUR",28363,"HALIM PERDANA KUSUMAH",4622,44555,2021-09-30
"3171031003","JAKARTA PUSAT",22557,"HARAPAN MULIA",5682,29673,2021-09-30
"3174091001","JAKARTA SELATAN",62389,"JAGAKARSA",14437,85574,2021-09-30
"3175021007","JAKARTA TIMUR",32757,"JATI",7697,45250,2021-09-30
"3174041002","JAKARTA SELATAN",37502,"JATI PADANG",9532,49894,2021-09-30
"3173071004","JAKARTA BARAT",28738,"JATI PULO",6909,38119,2021-09-30
"3175061001","JAKARTA TIMUR",84160,"JATINEGARA",22005,109768,2021-09-30
"3175021004","JAKARTA TIMUR",24632,"JATINEGARA KAUM",5745,32958,2021-09-30
"3173021004","JAKARTA BARAT",30266,"JELAMBAR",6951,42047,2021-09-30
"3173021006","JAKARTA BARAT",38246,"JELAMBAR BARU",8898,52846,2021-09-30
"3173041006","JAKARTA BARAT",29314,"JEMBATAN BESI",8727,35087,2021-09-30
"3173041008","JAKARTA BARAT",21021,"JEMBATAN LIMA",5939,26084,2021-09-30
"3173081005","JAKARTA BARAT",40839,"JOGLO",10073,54958,2021-09-30
"3171081001","JAKARTA PUSAT",37488,"JOHAR BARU",8375,52036,2021-09-30
"3173041002","JAKARTA BARAT",23856,"KALI ANYAR",5940,31092,2021-09-30
"3172041004","JAKARTA UTARA",67684,"KALIBARU",22354,75936,2021-09-30
"3174081002","JAKARTA SELATAN",41994,"KALIBATA",11949,51158,2021-09-30
"3173061001","JAKARTA BARAT",72447,"KALIDERES",18306,97164,2021-09-30
"3175051004","JAKARTA TIMUR",43212,"KALISARI",9870,59610,2021-09-30
"3173061004","JAKARTA BARAT",53783,"KAMAL",15412,67043,2021-09-30
"3172011002","JAKARTA UTARA",12930,"KAMAL MUARA",2519,18964,2021-09-30
"3171071007","JAKARTA PUSAT",11358,"KAMPUNG BALI",3021,14211,2021-09-30
"3175031001","JAKARTA TIMUR",25717,"KAMPUNG MELAYU",7619,31154,2021-09-30
"3171081002","JAKARTA PUSAT",21237,"KAMPUNG RAWA",4210,29840,2021-09-30
"3175041002","JAKARTA TIMUR",43993,"KAMPUNG TENGAH",13264,53326,2021-09-30
"3173011005","JAKARTA BARAT",134466,"KAPUK",38531,167248,2021-09-30
"3172011003","JAKARTA UTARA",35781,"KAPUK MUARA",8012,51078,2021-09-30
"3171021002","JAKARTA PUSAT",25761,"KARANG ANYAR",5962,35211,2021-09-30
"3174021004","JAKARTA SELATAN",9623,"KARET",2242,13070,2021-09-30
"3174021003","JAKARTA SELATAN",16055,"KARET KUNINGAN",3755,22113,2021-09-30
"3174021002","JAKARTA SELATAN",2770,"KARET SEMANGGI",629,3943,2021-09-30
"3171071003","JAKARTA PUSAT",19271,"KARET TENGSIN",4585,25711,2021-09-30
"3171021003","JAKARTA PUSAT",22292,"KARTINI",5264,30603,2021-09-30
"3175011003","JAKARTA TIMUR",25284,"KAYU MANIS",6698,32047,2021-09-30
"3175021006","JAKARTA TIMUR",40696,"KAYU PUTIH",9308,57124,2021-09-30
"3173031006","JAKARTA BARAT",17387,"KEAGUNGAN",4203,23275,2021-09-30
"3174041007","JAKARTA SELATAN",44552,"KEBAGUSAN",11183,58321,2021-09-30
"3174051006","JAKARTA SELATAN",41212,"KEBAYORAN LAMA SELATAN",9529,56445,2021-09-30
"3174051001","JAKARTA SELATAN",42422,"KEBAYORAN LAMA UTARA",11012,55463,2021-09-30
"3174011004","JAKARTA SELATAN",35165,"KEBON BARU",8531,47086,2021-09-30
"3172021005","JAKARTA UTARA",50952,"KEBON BAWANG",12609,67964,2021-09-30
"3173051001","JAKARTA BARAT",53887,"KEBON JERUK",14513,69371,2021-09-30
"3171071006","JAKARTA PUSAT",21531,"KEBON KACANG",6220,26497,2021-09-30
"3171011005","JAKARTA PUSAT",10163,"KEBON KELAPA",2464,13729,2021-09-30
"3171031002","JAKARTA PUSAT",30019,"KEBON KOSONG",7999,38910,2021-09-30
"3175011005","JAKARTA TIMUR",16490,"KEBON MANGGIS",3938,22159,2021-09-30
"3171071005","JAKARTA PUSAT",32206,"KEBON MELATI",9990,37259,2021-09-30
"3175081003","JAKARTA TIMUR",46614,"KEBON PALA",11495,62409,2021-09-30
"3171061005","JAKARTA PUSAT",12299,"KEBON SIRIH",3138,15939,2021-09-30
"3173011004","JAKARTA BARAT",32612,"KEDAUNG KALI ANGKE",7549,44580,2021-09-30
"3173051007","JAKARTA BARAT",32165,"KEDOYA SELATAN",7544,43933,2021-09-30
"3173051006","JAKARTA BARAT",45740,"KEDOYA UTARA",10479,63771,2021-09-30
"3173051004","JAKARTA BARAT",23565,"KELAPA DUA",6245,30909,2021-09-30
"3175091003","JAKARTA TIMUR",46875,"KELAPA DUA WETAN",10068,65761,2021-09-30
"3172061003","JAKARTA UTARA",35717,"KELAPA GADING BARAT",7255,53006,2021-09-30
"3172061001","JAKARTA UTARA",33592,"KELAPA GADING TIMUR",6075,51715,2021-09-30
"3173071005","JAKARTA BARAT",32139,"KEMANGGISAN",7615,43411,2021-09-30
"3171031001","JAKARTA PUSAT",20708,"KEMAYORAN",5145,27641,2021-09-30
"3173081006","JAKARTA BARAT",27130,"KEMBANGAN SELATAN",6814,36913,2021-09-30
"3173081001","JAKARTA BARAT",54451,"KEMBANGAN UTARA",14161,71836,2021-09-30
"3171041002","JAKARTA PUSAT",9579,"KENARI",2245,13196,2021-09-30
"3173041005","JAKARTA BARAT",19973,"KERENDANG",5096,25971,2021-09-30
"3175071003","JAKARTA TIMUR",69978,"KLENDER",19866,87013,2021-09-30
"3172031001","JAKARTA UTARA",28175,"KOJA",7674,35972,2021-09-30
"3173071006","JAKARTA BARAT",21158,"KOTA BAMBU SELATAN",5423,27237,2021-09-30
"3173071003","JAKARTA BARAT",24995,"KOTA BAMBU UTARA",6567,31761,2021-09-30
"3171041004","JAKARTA PUSAT",28835,"KRAMAT",8070,35445,2021-09-30
"3175041001","JAKARTA TIMUR",34144,"KRAMAT JATI",9079,44078,2021-09-30
"3174071003","JAKARTA SELATAN",14413,"KRAMAT PELA",3325,19862,2021-09-30
"3173031002","JAKARTA BARAT",19244,"KRUKUT",4742,25472,2021-09-30
"3174031005","JAKARTA SELATAN",12785,"KUNINGAN BARAT",2952,17368,2021-09-30
"3174021008","JAKARTA SELATAN",6008,"KUNINGAN TIMUR",1477,8178,2021-09-30
"3171041005","JAKARTA PUSAT",15486,"KWITANG",4138,19993,2021-09-30
"3172031003","JAKARTA UTARA",59065,"LAGOA",16777,73372,2021-09-30
"3174061002","JAKARTA SELATAN",37626,"LEBAK BULUS",9047,51309,2021-09-30
"3174091004","JAKARTA SELATAN",53946,"LENTENG AGUNG",13214,71085,2021-09-30
"3175101007","JAKARTA TIMUR",63547,"LUBANG BUAYA",14717,86821,2021-09-30
"3175081001","JAKARTA TIMUR",34390,"MAKASAR",8350,46844,2021-09-30
"3175071006","JAKARTA TIMUR",30927,"MALAKA JAYA",7176,42630,2021-09-30
"3175071005","JAKARTA TIMUR",27530,"MALAKA SARI",6002,38845,2021-09-30
"3174031001","JAKARTA SELATAN",18159,"MAMPANG PRAPATAN",4769,23733,2021-09-30
"3173031005","JAKARTA BARAT",7707,"MANGGA BESAR",1552,11192,2021-09-30
"3171021005","JAKARTA PUSAT",27442,"MANGGA DUA SELATAN",6657,37059,2021-09-30
"3174011007","JAKARTA SELATAN",28373,"MANGGARAI",6300,38564,2021-09-30
"3174011006","JAKARTA SELATAN",23075,"MANGGARAI SELATAN",5158,31870,2021-09-30
"3173031003","JAKARTA BARAT",16461,"MAPHAR",3913,22396,2021-09-30
"3172041003","JAKARTA UTARA",28943,"MARUNDA",7759,36177,2021-09-30
"3174071001","JAKARTA SELATAN",2627,"MELAWAI",586,3842,2021-09-30
"3171061001","JAKARTA PUSAT",25624,"MENTENG",6954,32507,2021-09-30
"3174021005","JAKARTA SELATAN",27816,"MENTENG ATAS",6343,37931,2021-09-30
"3174011003","JAKARTA SELATAN",36028,"MENTENG DALAM",8712,48468,2021-09-30
"3173081003","JAKARTA BARAT",32130,"MERUYA SELATAN",8116,42643,2021-09-30
"3173081002","JAKARTA BARAT",43752,"MERUYA UTARA",11164,59034,2021-09-30
"3175101004","JAKARTA TIMUR",23871,"MUNJUL",5608,32710,2021-09-30
"3172051002","JAKARTA UTARA",74240,"PADEMANGAN BARAT",20628,94154,2021-09-30
"3172051001","JAKARTA UTARA",37736,"PADEMANGAN TIMUR",8052,53994,2021-09-30
"3175011004","JAKARTA TIMUR",19769,"PAL MERIAM",5317,25366,2021-09-30
"3173071001","JAKARTA BARAT",63011,"PALMERAH",16643,81371,2021-09-30
"3174081001","JAKARTA SELATAN",19421,"PANCORAN",5210,25062,2021-09-30
"3172021003","JAKARTA UTARA",39097,"PAPANGGO",9425,52711,2021-09-30
"3171021001","JAKARTA PUSAT",12035,"PASAR BARU",2692,17260,2021-09-30
"3174021006","JAKARTA SELATAN",26752,"PASAR MANGGIS",6662,35596,2021-09-30
"3174041001","JAKARTA SELATAN",24821,"PASAR MINGGU",5858,33956,2021-09-30
"3171041003","JAKARTA PUSAT",23533,"PASEBAN",6082,30721,2021-09-30
"3173061005","JAKARTA BARAT",75587,"PEGADUNGAN",18192,104085,2021-09-30
"3171061002","JAKARTA PUSAT",23455,"PEGANGSAAN",6198,29508,2021-09-30
"3172061002","JAKARTA UTARA",49976,"PEGANGSAAN DUA",9609,75225,2021-09-30
"3172011004","JAKARTA UTARA",74578,"PEJAGALAN",18670,100736,2021-09-30
"3174041006","JAKARTA SELATAN",37346,"PEJATEN BARAT",9571,49606,2021-09-30
"3174041005","JAKARTA SELATAN",57656,"PEJATEN TIMUR",16037,73161,2021-09-30
"3175051005","JAKARTA TIMUR",43250,"PEKAYON",9801,59373,2021-09-30
"3173041009","JAKARTA BARAT",23587,"PEKOJAN",5494,32239,2021-09-30
"3174031003","JAKARTA SELATAN",43522,"PELA MAMPANG",11021,58029,2021-09-30
"3174081005","JAKARTA SELATAN",21478,"PENGADEGAN",4821,29103,2021-09-30
"3175061003","JAKARTA TIMUR",99255,"PENGGILINGAN",27977,123575,2021-09-30
"3172011001","JAKARTA UTARA",88308,"PENJARINGAN",26503,106535,2021-09-30
"3174101001","JAKARTA SELATAN",27545,"PESANGGRAHAN",5940,38955,2021-09-30
"3171071004","JAKARTA PUSAT",33271,"PETAMBURAN",10421,38561,2021-09-30
"3174071008","JAKARTA SELATAN",11499,"PETOGOGAN",2796,15442,2021-09-30
"3171011004","JAKARTA PUSAT",14692,"PETOJO SELATAN",3931,19328,2021-09-30
"3171011003","JAKARTA PUSAT",17458,"PETOJO UTARA",4451,22973,2021-09-30
"3174101004","JAKARTA SELATAN",37187,"PETUKANGAN SELATAN",9425,49856,2021-09-30
"3174101003","JAKARTA SELATAN",53716,"PETUKANGAN UTARA",14077,70305,2021-09-30
"3175081002","JAKARTA TIMUR",27198,"PINANG RANTI",7107,35706,2021-09-30
"3173031008","JAKARTA BARAT",10729,"PINANGSIA",2394,14896,2021-09-30
"3175011001","JAKARTA TIMUR",31776,"PISANGAN BARU",8269,40533,2021-09-30
"3175021002","JAKARTA TIMUR",41011,"PISANGAN TIMUR",9696,56072,2021-09-30
"3172011005","JAKARTA UTARA",47783,"PLUIT",10875,67737,2021-09-30
"3175071002","JAKARTA TIMUR",61550,"PONDOK BAMBU",16512,79672,2021-09-30
"3175071004","JAKARTA TIMUR",72015,"PONDOK KELAPA",17338,98281,2021-09-30
"3175071007","JAKARTA TIMUR",35367,"PONDOK KOPI",9018,45631,2021-09-30
"3174061003","JAKARTA SELATAN",46464,"PONDOK LABU",10085,65551,2021-09-30
"3174051002","JAKARTA SELATAN",56169,"PONDOK PINANG",13132,76779,2021-09-30
"3175101003","JAKARTA TIMUR",25574,"PONDOK RANGGON",6355,34348,2021-09-30
"3101011003","KAB.ADM.KEP.SERIBU",2060,"PULAU HARAPAN",269,3249,2021-09-30
"3101011002","KAB.ADM.KEP.SERIBU",5528,"PULAU KELAPA",698,8444,2021-09-30
"3101011001","KAB.ADM.KEP.SERIBU",5450,"PULAU PANGGANG",596,8749,2021-09-30
"3101021003","KAB.ADM.KEP.SERIBU",2765,"PULAU PARI",234,4754,2021-09-30
"3101021002","KAB.ADM.KEP.SERIBU",4553,"PULAU TIDUNG",461,7668,2021-09-30
"3101021001","KAB.ADM.KEP.SERIBU",1941,"PULAU UNTUNG JAWA",222,3264,2021-09-30
"3174071007","JAKARTA SELATAN",5835,"PULO",1212,8564,2021-09-30
"3175021001","JAKARTA TIMUR",34422,"PULO GADUNG",8830,45403,2021-09-30
"3175061005","JAKARTA TIMUR",97301,"PULO GEBANG",23251,129148,2021-09-30
"3174041004","JAKARTA SELATAN",39616,"RAGUNAN",9290,54303,2021-09-30
"3175091005","JAKARTA TIMUR",36771,"RAMBUTAN",10441,45918,2021-09-30
"3172031006","JAKARTA UTARA",42179,"RAWA BADAK SELATAN",12025,52038,2021-09-30
"3172031004","JAKARTA UTARA",34408,"RAWA BADAK UTARA",9376,43678,2021-09-30
"3174071005","JAKARTA SELATAN",5625,"RAWA BARAT",1168,8132,2021-09-30
"3173011003","JAKARTA BARAT",63799,"RAWA BUAYA",16156,82553,2021-09-30
"3175031004","JAKARTA TIMUR",21434,"RAWA BUNGA",6150,26718,2021-09-30
"3174081003","JAKARTA SELATAN",20509,"RAWA JATI",4857,27190,2021-09-30
"3175061002","JAKARTA TIMUR",24637,"RAWA TERATE",5494,33825,2021-09-30
"3175021005","JAKARTA TIMUR",37612,"RAWAMANGUN",9224,50752,2021-09-30
"3171051003","JAKARTA PUSAT",21967,"RAWASARI",5520,29382,2021-09-30
"3173041010","JAKARTA BARAT",3484,"ROA MALAKA",687,5148,2021-09-30
"3172041006","JAKARTA UTARA",41668,"ROROTAN",10231,55117,2021-09-30
"3174071004","JAKARTA SELATAN",2842,"SELONG",609,4147,2021-09-30
"3173061002","JAKARTA BARAT",71354,"SEMANAN",19155,91761,2021-09-30
"3172041007","JAKARTA UTARA",68587,"SEMPER BARAT",16326,93255,2021-09-30
"3172041005","JAKARTA UTARA",36267,"SEMPER TIMUR",9259,47428,2021-09-30
"3174071006","JAKARTA SELATAN",2771,"SENAYAN",756,3618,2021-09-30
"3171041001","JAKARTA PUSAT",6804,"SENEN",1716,9154,2021-09-30
"3171031004","JAKARTA PUSAT",29668,"SERDANG",7309,39724,2021-09-30
"3174021001","JAKARTA SELATAN",3023,"SETIA BUDI",746,4079,2021-09-30
"3175101005","JAKARTA TIMUR",20572,"SETU",5303,26878,2021-09-30
"3173071002","JAKARTA BARAT",16591,"SLIPI",3783,22845,2021-09-30
"3173081004","JAKARTA BARAT",45523,"SRENGSENG",12248,59478,2021-09-30
"3174091002","JAKARTA SELATAN",58196,"SRENGSENG SAWAH",12239,82630,2021-09-30
"3173051003","JAKARTA BARAT",37033,"SUKABUMI SELATAN",10350,46016,2021-09-30
"3173051002","JAKARTA BARAT",38290,"SUKABUMI UTARA",11020,46978,2021-09-30
"3172041002","JAKARTA UTARA",53949,"SUKAPURA",14575,69855,2021-09-30
"3171031007","JAKARTA PUSAT",22717,"SUMUR BATU",5650,30571,2021-09-30
"3172021004","JAKARTA UTARA",29876,"SUNGAI BAMBU",7381,39951,2021-09-30
"3172021006","JAKARTA UTARA",71805,"SUNTER AGUNG",15036,103851,2021-09-30
