"","Sub_District","date","vaccintion_rate"
"1496","CEMPAKA PUTIH BARAT",2022-06-30,83.1378013097394
"1497","CEMPAKA PUTIH BARAT",2021-11-30,79.7882123449909
"1498","CEMPAKA PUTIH BARAT",2021-09-30,73.9584784728995
"1499","CEMPAKA PUTIH BARAT",2021-08-31,62.6222655705727
"1500","CEMPAKA PUTIH BARAT",2021-12-31,80.9753378849101
"1501","CEMPAKA PUTIH BARAT",2022-01-31,82.0370628396266
"1502","CEMPAKA PUTIH BARAT",2021-07-31,50.0515535739167
"1503","CEMPAKA PUTIH BARAT",2022-03-31,82.6194788909015
"1504","CEMPAKA PUTIH BARAT",2022-05-31,82.9733872091403
"1505","CEMPAKA PUTIH BARAT",2021-10-31,78.0019506757698
"1506","PEGANGSAAN",2022-02-27,81.7650820720529
"1507","PEGANGSAAN",2022-04-30,82.4856107439778
"1508","PEGANGSAAN",2022-06-30,82.72862929013
"1509","PEGANGSAAN",2021-11-30,79.454274141974
"1510","PEGANGSAAN",2021-09-30,73.5749307183969
"1511","PEGANGSAAN",2021-08-31,61.8503517373694
"1512","PEGANGSAAN",2021-12-31,80.4263483265828
"1513","PEGANGSAAN",2022-01-31,81.5519079087615
"1514","PEGANGSAAN",2021-07-31,44.9200596887657
"1515","PEGANGSAAN",2022-03-31,82.2170112982307
"1516","PEGANGSAAN",2022-05-31,82.6135152419527
"1517","PEGANGSAAN",2021-10-31,77.8853123001492
"1518","GONDANGDIA",2022-02-27,79.6341463414634
"1519","GONDANGDIA",2022-04-30,79.9756097560976
"1520","GONDANGDIA",2022-06-30,80.219512195122
"1521","GONDANGDIA",2021-11-30,78.1951219512195
"1522","GONDANGDIA",2021-09-30,74.8292682926829
"1523","GONDANGDIA",2021-08-31,63.3170731707317
"1524","GONDANGDIA",2021-12-31,78.5365853658537
"1525","GONDANGDIA",2022-01-31,79.4878048780488
"1526","GONDANGDIA",2021-07-31,56.780487804878
"1527","GONDANGDIA",2022-03-31,79.8780487804878
"1528","GONDANGDIA",2022-05-31,80.0731707317073
"1529","GONDANGDIA",2021-10-31,77
"1530","KEBON SIRIH",2022-02-27,81.8603138466542
"1531","KEBON SIRIH",2022-04-30,82.4619887795756
"1532","KEBON SIRIH",2022-06-30,82.7872184730466
"1533","KEBON SIRIH",2021-11-30,79.5023985689893
"1534","KEBON SIRIH",2021-09-30,74.485730547199
"1535","KEBON SIRIH",2021-08-31,61.996910317912
"1536","KEBON SIRIH",2021-12-31,80.4536954223921
"1537","KEBON SIRIH",2022-01-31,81.6082608342142
"1538","KEBON SIRIH",2021-07-31,46.3371005772827
"1539","KEBON SIRIH",2022-03-31,82.1692820554517
"1540","KEBON SIRIH",2022-05-31,82.5107732335962
"1541","KEBON SIRIH",2021-10-31,77.7461582242459
"1542","GELORA",2022-02-27,83.2107451231212
"1543","GELORA",2022-04-30,83.8183562519987
"1544","GELORA",2022-06-30,83.9142948512952
"1545","GELORA",2021-11-30,81.1000959385993
"1546","GELORA",2021-09-30,76.271186440678
"1547","GELORA",2021-08-31,61.4966421490246
"1548","GELORA",2021-12-31,82.0914614646626
"1549","GELORA",2022-01-31,83.0188679245283
"1550","GELORA",2021-07-31,52.6383114806524
"1551","GELORA",2022-03-31,83.4665813879117
"1552","GELORA",2022-05-31,83.8183562519987
"1553","GELORA",2021-10-31,79.8209146146466
"1554","BENDUNGAN HILIR",2022-02-27,82.4509165348469
"1555","BENDUNGAN HILIR",2022-04-30,83.1255234018796
"1556","BENDUNGAN HILIR",2022-06-30,83.3441890760212
"1557","BENDUNGAN HILIR",2021-11-30,80.5201451567879
"1558","BENDUNGAN HILIR",2021-09-30,75.6257560249372
"1559","BENDUNGAN HILIR",2021-08-31,62.6267795663906
"1560","BENDUNGAN HILIR",2021-12-31,81.4227226202661
"1561","BENDUNGAN HILIR",2022-01-31,82.260165627617
"1562","BENDUNGAN HILIR",2021-07-31,53.5777426258491
"1563","BENDUNGAN HILIR",2022-03-31,82.8184609658509
"1564","BENDUNGAN HILIR",2022-05-31,83.2092677026147
"1565","BENDUNGAN HILIR",2021-10-31,79.1011445054434
"1566","KARET TENGSIN",2022-02-27,83.3220901873281
"1567","KARET TENGSIN",2022-04-30,83.9447875045405
"1568","KARET TENGSIN",2022-06-30,84.1990555757356
"1569","KARET TENGSIN",2021-11-30,81.3969176482798
"1570","KARET TENGSIN",2021-09-30,76.2077733381765
"1571","KARET TENGSIN",2021-08-31,63.2193451299881
"1572","KARET TENGSIN",2021-12-31,82.2894504696176
"1573","KARET TENGSIN",2022-01-31,83.1612267137149
"1574","KARET TENGSIN",2021-07-31,52.5089512739349
"1575","KARET TENGSIN",2022-03-31,83.6957085776556
"1576","KARET TENGSIN",2022-05-31,84.0070572362617
"1577","KARET TENGSIN",2021-10-31,80.0944424264439
"1578","KEBON KACANG",2022-02-27,79.7036830616321
"1579","KEBON KACANG",2022-04-30,80.4142863777809
"1580","KEBON KACANG",2022-06-30,80.6511541498305
"1581","KEBON KACANG",2021-11-30,77.005248246714
"1582","KEBON KACANG",2021-09-30,71.1114207421857
"1583","KEBON KACANG",2021-08-31,57.0758441317171
"1584","KEBON KACANG",2021-12-31,78.1338535135386
"1585","KEBON KACANG",2022-01-31,79.4296595606335
"1586","KEBON KACANG",2021-07-31,42.2971529422693
"1587","KEBON KACANG",2022-03-31,80.0891737494775
"1588","KEBON KACANG",2022-05-31,80.5396869629836
"1589","KEBON KACANG",2021-10-31,75.3611072407227
"1590","KAMPUNG BALI",2022-02-27,81.405176967776
"1591","KAMPUNG BALI",2022-04-30,82.2151787286494
"1592","KAMPUNG BALI",2022-06-30,82.4969184715619
"1593","KAMPUNG BALI",2021-11-30,79.2481070611023
"1594","KAMPUNG BALI",2021-09-30,73.4020073956682
"1595","KAMPUNG BALI",2021-08-31,60.0105652403592
"1596","KAMPUNG BALI",2021-12-31,80.1989786934319
"1597","KAMPUNG BALI",2022-01-31,81.2026765275577
"1598","KAMPUNG BALI",2021-07-31,43.6696601514351
"1599","KAMPUNG BALI",2022-03-31,81.7573516464166
"1600","KAMPUNG BALI",2022-05-31,82.2680049304455
"1601","KAMPUNG BALI",2021-10-31,77.6721253741856
"1602","JOHAR BARU",2022-02-27,84.0108834827145
"1603","JOHAR BARU",2022-04-30,84.5683952198037
"1604","JOHAR BARU",2022-06-30,84.8324797268459
"1605","JOHAR BARU",2021-11-30,82.1516218523261
"1606","JOHAR BARU",2021-09-30,77.6595177123346
"1607","JOHAR BARU",2021-08-31,67.4242424242424
"1608","JOHAR BARU",2021-12-31,83.0345710627401
"1609","JOHAR BARU",2022-01-31,83.8028169014084
"1610","JOHAR BARU",2021-07-31,55.8045241143833
"1611","JOHAR BARU",2022-03-31,84.2909731113956
"1612","JOHAR BARU",2022-05-31,84.6697609901835
"1613","JOHAR BARU",2021-10-31,80.9245625266752
"1614","GALUR",2022-02-27,83.0839226004495
"1615","GALUR",2022-04-30,83.7636353669901
"1616","GALUR",2022-06-30,83.9500082223318
"1617","GALUR",2021-11-30,81.1489338376363
"1618","GALUR",2021-09-30,76.5663542180562
"1619","GALUR",2021-08-31,68.6071369840487
"1620","GALUR",2021-12-31,82.0972427780519
"1621","GALUR",2022-01-31,82.930439072521
"1622","GALUR",2021-07-31,57.2164665899249
"1623","GALUR",2022-03-31,83.4731129748397
"1624","GALUR",2022-05-31,83.8020062489722
"1625","GALUR",2021-10-31,79.6853587677465
"1626","TANAH TINGGI",2022-02-27,83.4743851643541
"1627","TANAH TINGGI",2022-04-30,84.1960045631815
"1628","TANAH TINGGI",2022-06-30,84.540896187621
"1629","TANAH TINGGI",2021-11-30,81.5562571299711
"1630","TANAH TINGGI",2021-09-30,77.754490223649
"1631","TANAH TINGGI",2021-08-31,68.9517947629533
"1632","TANAH TINGGI",2021-12-31,82.3654259411562
"1633","TANAH TINGGI",2022-01-31,83.2090839147852
"1634","TANAH TINGGI",2021-07-31,56.7718143952458
"1635","TANAH TINGGI",2022-03-31,83.8272358262807
"1636","TANAH TINGGI",2022-05-31,84.294166025522
"1637","TANAH TINGGI",2021-10-31,80.4366858567904
"1638","PENJARINGAN",2022-02-27,79.2136612764416
"1639","PENJARINGAN",2022-04-30,81.0662680617838
"1640","PENJARINGAN",2022-06-30,81.490918150111
"1641","PENJARINGAN",2021-11-30,75.2774380577071
"1642","PENJARINGAN",2021-09-30,69.9879965575033
"1643","PENJARINGAN",2021-08-31,60.2482221316302
"1644","PENJARINGAN",2021-12-31,76.9601848077184
"1645","PENJARINGAN",2022-01-31,78.4798659238121
"1646","PENJARINGAN",2021-07-31,45.1748425963673
"1647","PENJARINGAN",2022-03-31,80.566879557911
"1648","PENJARINGAN",2022-05-31,81.1704488834534
"1649","PENJARINGAN",2021-10-31,73.5516600987453
"1650","KAPUK MUARA",2022-02-27,83.3962158687572
"1651","KAPUK MUARA",2022-04-30,83.9495821804868
"1652","KAPUK MUARA",2022-06-30,84.1116793829127
"1653","KAPUK MUARA",2021-11-30,81.554456275677
"1654","KAPUK MUARA",2021-09-30,77.6082278304128
"1655","KAPUK MUARA",2021-08-31,68.2121796484168
"1656","KAPUK MUARA",2021-12-31,82.423632654202
"1657","KAPUK MUARA",2022-01-31,83.1530700651184
"1658","KAPUK MUARA",2021-07-31,58.195690450239
"1659","KAPUK MUARA",2022-03-31,83.6449512311003
"1660","KAPUK MUARA",2022-05-31,83.9998882088259
"1661","KAPUK MUARA",2021-10-31,80.1458874821833
"1662","PEJAGALAN",2022-02-27,82.3754994770576
"1663","PEJAGALAN",2022-04-30,83.1330955509668
"1664","PEJAGALAN",2022-06-30,83.361044812143
"1665","PEJAGALAN",2021-11-30,80.1094156453646
"1666","PEJAGALAN",2021-09-30,74.9658076108236
"1667","PEJAGALAN",2021-08-31,64.0524015125104
"1668","PEJAGALAN",2021-12-31,81.1847998069136
"1669","PEJAGALAN",2022-01-31,82.1234144117568
"1670","PEJAGALAN",2021-07-31,52.9619995172839
"1671","PEJAGALAN",2022-03-31,82.7844672691678
"1672","PEJAGALAN",2022-05-31,83.2081847193542
"1673","PEJAGALAN",2021-10-31,78.4829306229719
"1674","TANJUNG PRIOK",2022-02-27,82.4187579507344
"1675","TANJUNG PRIOK",2022-04-30,83.4277784202614
"1676","TANJUNG PRIOK",2022-06-30,83.734243090089
"1677","TANJUNG PRIOK",2021-11-30,80.2041170348098
"1678","TANJUNG PRIOK",2021-09-30,75.3267029027408
"1679","TANJUNG PRIOK",2021-08-31,66.0315716433445
"1680","TANJUNG PRIOK",2021-12-31,81.1408581010755
"1681","TANJUNG PRIOK",2022-01-31,82.1758991557766
"1682","TANJUNG PRIOK",2021-07-31,56.0945992829883
"1683","TANJUNG PRIOK",2022-03-31,83.0316872903897
"1684","TANJUNG PRIOK",2022-05-31,83.5492078177403
"1685","TANJUNG PRIOK",2021-10-31,78.7238348560194
"1686","SUNTER JAYA",2022-02-27,85.1390585584871
"1687","SUNTER JAYA",2022-04-30,85.7419365074329
"1688","SUNTER JAYA",2022-06-30,85.9418381431359
"1689","SUNTER JAYA",2021-11-30,83.1511478478844
"1690","SUNTER JAYA",2021-09-30,77.7569767257381
"1691","SUNTER JAYA",2021-08-31,67.4445907569291
"1692","SUNTER JAYA",2021-12-31,84.026907394774
"1693","SUNTER JAYA",2022-01-31,84.921705192683
"1694","SUNTER JAYA",2021-07-31,56.156494423379
"1695","SUNTER JAYA",2022-03-31,85.4547762212245
"1696","SUNTER JAYA",2022-05-31,85.7927051768177
"1697","SUNTER JAYA",2021-10-31,81.7232790214339
"1698","SUNTER AGUNG",2022-02-27,85.1779124016433
"1699","SUNTER AGUNG",2022-04-30,85.8909546688949
"1700","SUNTER AGUNG",2022-06-30,86.0831418424901
"1701","SUNTER AGUNG",2021-11-30,83.3465636097765
"1702","SUNTER AGUNG",2021-09-30,79.0599540421976
"1703","SUNTER AGUNG",2021-08-31,68.5425806002368
"1704","SUNTER AGUNG",2021-12-31,84.1779820346772
"1705","SUNTER AGUNG",2022-01-31,85.0066151382216
"1706","SUNTER AGUNG",2021-07-31,59.5195320660121
"1707","SUNTER AGUNG",2022-03-31,85.5413968386603
"1708","SUNTER AGUNG",2022-05-31,85.9633730241627
"1709","SUNTER AGUNG",2021-10-31,82.0569598217394
"1710","SUKAPURA",2022-02-27,81.5659233720736
"1711","SUKAPURA",2022-04-30,82.3778012567425
"1712","SUKAPURA",2022-06-30,82.631744796011
"1713","SUKAPURA",2021-11-30,78.3888487275019
"1714","SUKAPURA",2021-09-30,72.9837439062819
"1715","SUKAPURA",2021-08-31,62.6091308457988
"1716","SUKAPURA",2021-12-31,80.2832304583959
"1717","SUKAPURA",2022-01-31,81.2934438080409
"1718","SUKAPURA",2021-07-31,51.3762998387366
"1719","SUKAPURA",2022-03-31,81.9885447366958
"1720","SUKAPURA",2022-05-31,82.4927246102801
"1721","SUKAPURA",2021-10-31,76.6242191699568
"1722","MARUNDA",2022-02-27,81.8436236741181
"1723","MARUNDA",2022-04-30,83.0390768061362
"1724","MARUNDA",2022-06-30,83.3293024220019
"1725","MARUNDA",2021-11-30,78.3401858825968
"1726","MARUNDA",2021-09-30,73.1921362678368
"1727","MARUNDA",2021-08-31,64.9137960819542
"1728","MARUNDA",2021-12-31,80.4374114639118
"1729","MARUNDA",2022-01-31,81.5706733925302
"1730","MARUNDA",2021-07-31,52.6413986110631
"1731","MARUNDA",2022-03-31,82.4033445047162
"1732","MARUNDA",2022-05-31,83.139273744947
"1733","MARUNDA",2021-10-31,76.5642815188474
"1734","SEMPER TIMUR",2022-02-27,82.3668900102021
"1735","SEMPER TIMUR",2022-04-30,83.6711059640996
"1736","SEMPER TIMUR",2022-06-30,84.0323158794496
"1737","SEMPER TIMUR",2021-11-30,79.5351145669617
"1738","SEMPER TIMUR",2021-09-30,74.4699037692668
"1739","SEMPER TIMUR",2021-08-31,64.6869054512367
"1740","SEMPER TIMUR",2021-12-31,81.0185568147351
"1741","SEMPER TIMUR",2022-01-31,82.1325171643643
"1742","SEMPER TIMUR",2021-07-31,52.0362864311909
"1743","SEMPER TIMUR",2022-03-31,83.0148619957537
"1744","SEMPER TIMUR",2022-05-31,83.7951857060137
"1745","SEMPER TIMUR",2021-10-31,77.7345796454077
"1746","TAMAN SARI",2022-02-27,84.4507945358238
"1747","TAMAN SARI",2022-04-30,84.938667410092
"1748","TAMAN SARI",2022-06-30,85.0292723724561
"1749","TAMAN SARI",2021-11-30,82.4156676888765
"1750","TAMAN SARI",2021-09-30,77.4045163088932
"1751","TAMAN SARI",2021-08-31,64.6152773905771
"1752","TAMAN SARI",2021-12-31,83.2659604126011
"1753","TAMAN SARI",2022-01-31,84.2556453861165
"1754","TAMAN SARI",2021-07-31,55.045999442431
"1755","TAMAN SARI",2022-03-31,84.7504878728743
"1756","TAMAN SARI",2022-05-31,84.9526066350711
"1757","TAMAN SARI",2021-10-31,81.0287148034569
"1758","KRUKUT",2022-02-27,83.5637081687799
"1759","KRUKUT",2022-04-30,84.1664934525047
"1760","KRUKUT",2022-06-30,84.6445645395968
"1761","KRUKUT",2021-11-30,81.8904593639576
"1762","KRUKUT",2021-09-30,75.3585533153191
"1763","KRUKUT",2021-08-31,64.7474537518188
"1764","KRUKUT",2021-12-31,82.6231552691748
"1765","KRUKUT",2022-01-31,83.3974225732696
"1766","KRUKUT",2021-07-31,51.8914986489295
"1767","KRUKUT",2022-03-31,83.8962793598004
"1768","KRUKUT",2022-05-31,84.2964040739971
"1769","KRUKUT",2021-10-31,80.5445853252962
"1770","PEGANGSAAN DUA",2022-02-27,85.5390587481991
"1771","PEGANGSAAN DUA",2022-04-30,86.0372979029934
"1772","PEGANGSAAN DUA",2022-06-30,86.1993757003362
"1773","PEGANGSAAN DUA",2021-11-30,83.9883143909076
"1774","PEGANGSAAN DUA",2021-09-30,80.7727709300464
"1775","PEGANGSAAN DUA",2021-08-31,70.8400032015367
"1776","PEGANGSAAN DUA",2021-12-31,84.7426764847127
"1777","PEGANGSAAN DUA",2022-01-31,85.3789819113174
"1778","PEGANGSAAN DUA",2021-07-31,62.5260124859933
"1779","PEGANGSAAN DUA",2022-03-31,85.8031855290539
"1780","PEGANGSAAN DUA",2022-05-31,86.0833199935969
"1781","PEGANGSAAN DUA",2021-10-31,83.0298543300784
"1782","KELAPA GADING BARAT",2022-02-27,84.5115771201389
"1783","KELAPA GADING BARAT",2022-04-30,84.9427443514293
"1784","KELAPA GADING BARAT",2022-06-30,85.0351373295629
"1785","KELAPA GADING BARAT",2021-11-30,83.1228826609178
"1786","KELAPA GADING BARAT",2021-09-30,79.6875437466752
"1787","KELAPA GADING BARAT",2021-08-31,68.0096312680236
"1788","KELAPA GADING BARAT",2021-12-31,83.8172298905283
"1789","KELAPA GADING BARAT",2022-01-31,84.3771873337626
"1790","KELAPA GADING BARAT",2021-07-31,60.6013942940337
"1791","KELAPA GADING BARAT",2022-03-31,84.7439594590811
"1792","KELAPA GADING BARAT",2022-05-31,84.9735420108072
"1793","KELAPA GADING BARAT",2021-10-31,82.1289581991769
"1794","DURI KOSAMBI",2022-02-27,82.07461211709
"1795","DURI KOSAMBI",2022-04-30,82.7034380093169
"1796","DURI KOSAMBI",2022-06-30,82.9678015476817
"1797","DURI KOSAMBI",2021-11-30,79.6106412740782
"1798","DURI KOSAMBI",2021-09-30,72.5626580085469
"1799","DURI KOSAMBI",2021-08-31,60.6816985998999
"1800","DURI KOSAMBI",2021-12-31,80.8721430129743
"1801","DURI KOSAMBI",2022-01-31,81.8500314412946
"1802","DURI KOSAMBI",2021-07-31,46.7987628813059
"1803","DURI KOSAMBI",2022-03-31,82.4095581535618
"1804","DURI KOSAMBI",2022-05-31,82.8022535066668
"1805","DURI KOSAMBI",2021-10-31,77.7472633240507
"1806","RAWA BUAYA",2022-02-27,83.3022461167103
"1807","RAWA BUAYA",2022-04-30,83.9511591090769
"1808","RAWA BUAYA",2022-06-30,84.2066490070377
"1809","RAWA BUAYA",2021-11-30,81.1658489944983
"1810","RAWA BUAYA",2021-09-30,74.6767190708318
"1811","RAWA BUAYA",2021-08-31,63.022931393909
"1812","RAWA BUAYA",2021-12-31,82.1345162149877
"1813","RAWA BUAYA",2022-01-31,83.0859417859214
"1814","RAWA BUAYA",2021-07-31,47.3675135973918
"1815","RAWA BUAYA",2022-03-31,83.6611859120049
"1816","RAWA BUAYA",2022-05-31,84.0718506559664
"1817","RAWA BUAYA",2021-10-31,79.0529632125895
"1818","KEDAUNG KALI ANGKE",2022-02-27,83.8188396909113
"1819","KEDAUNG KALI ANGKE",2022-04-30,84.5241015577088
"1820","KEDAUNG KALI ANGKE",2022-06-30,84.7326137618055
"1821","KEDAUNG KALI ANGKE",2021-11-30,81.5620017171593
"1822","KEDAUNG KALI ANGKE",2021-09-30,76.8520789893291
"1823","KEDAUNG KALI ANGKE",2021-08-31,67.0888016680976
"1824","KEDAUNG KALI ANGKE",2021-12-31,82.6260272292408
"1825","KEDAUNG KALI ANGKE",2022-01-31,83.6103274868147
"1826","KEDAUNG KALI ANGKE",2021-07-31,57.8744020605912
"1827","KEDAUNG KALI ANGKE",2022-03-31,84.2052005396786
"1828","KEDAUNG KALI ANGKE",2022-05-31,84.591561388446
"1829","KEDAUNG KALI ANGKE",2021-10-31,79.8295106095916
"1830","MAPHAR",2022-02-27,83.8162930563149
"1831","MAPHAR",2022-04-30,84.5149140392443
"1832","MAPHAR",2022-06-30,84.7275378166575
"1833","MAPHAR",2021-11-30,82.0120284308365
"1834","MAPHAR",2021-09-30,76.2286616851953
"1835","MAPHAR",2021-08-31,64.1273312678452
"1836","MAPHAR",2021-12-31,82.8807484356965
"1837","MAPHAR",2022-01-31,83.682643824798
"1838","MAPHAR",2021-07-31,54.1340137294211
"1839","MAPHAR",2022-03-31,84.2658404714173
"1840","MAPHAR",2022-05-31,84.5756636899338
"1841","MAPHAR",2021-10-31,80.7605856266326
"1842","TANGKI",2022-02-27,85.3722605824077
"1843","TANGKI",2022-04-30,85.9651756229361
"1844","TANGKI",2022-06-30,86.2278595016512
"1845","TANGKI",2021-11-30,83.9612728910237
"1846","TANGKI",2021-09-30,78.03212248574
"1847","TANGKI",2021-08-31,65.2731912338637
"1848","TANGKI",2021-12-31,84.5616931852297
"1849","TANGKI",2022-01-31,85.2221555088562
"1850","TANGKI",2021-07-31,55.3812668868208
"1851","TANGKI",2022-03-31,85.7625337736416
"1852","TANGKI",2022-05-31,86.0777544280997
"1853","TANGKI",2021-10-31,82.8354848393876
"1854","GROGOL",2022-02-27,83.011377103579
"1855","GROGOL",2022-04-30,83.6394880303389
"1856","GROGOL",2022-06-30,83.8291064233231
"1857","GROGOL",2021-11-30,80.9552026546575
"1858","GROGOL",2021-09-30,76.0132732875089
"1859","GROGOL",2021-08-31,63.7354823417872
"1860","GROGOL",2021-12-31,81.9803270917279
"1861","GROGOL",2022-01-31,82.7447262384451
"1862","GROGOL",2021-07-31,51.7776724342261
"1863","GROGOL",2022-03-31,83.325432566959
"1864","GROGOL",2022-05-31,83.6691159042427
"1865","GROGOL",2021-10-31,79.2723394169234
"1866","TOMANG",2022-02-27,84.120925519338
"1867","TOMANG",2022-04-30,84.7795980408715
"1868","TOMANG",2022-06-30,85.0025333558521
"1869","TOMANG",2021-11-30,82.3239317682824
"1870","TOMANG",2021-09-30,77.6152676912684
"1871","TOMANG",2021-08-31,64.9755108934302
"1872","TOMANG",2021-12-31,83.2359398750211
"1873","TOMANG",2022-01-31,83.8979902043574
"1874","TOMANG",2021-07-31,54.2509711197433
"1875","TOMANG",2022-03-31,84.4350616449924
"1876","TOMANG",2022-05-31,84.90119912177
"1877","TOMANG",2021-10-31,80.8849856443168
"1878","PINANGSIA",2022-02-27,84.8261720570417
"1879","PINANGSIA",2022-04-30,85.4692888433218
"1880","PINANGSIA",2022-06-30,85.6277379066083
"1881","PINANGSIA",2021-11-30,83.1484760928325
"1882","PINANGSIA",2021-09-30,77.6866436760183
"1883","PINANGSIA",2021-08-31,67.8161990865877
"1884","PINANGSIA",2021-12-31,83.9314008761301
"1885","PINANGSIA",2022-01-31,84.6677229937552
"1886","PINANGSIA",2021-07-31,58.5888712834374
"1887","PINANGSIA",2022-03-31,85.2176344486905
"1888","PINANGSIA",2022-05-31,85.4692888433218
"1889","PINANGSIA",2021-10-31,81.9368067853481
"1890","TAMBORA",2022-02-27,82.0854566836535
"1891","TAMBORA",2022-04-30,83.0556644453156
"1892","TAMBORA",2022-06-30,83.28106624853
"1893","TAMBORA",2021-11-30,79.312034496276
"1894","TAMBORA",2021-09-30,73.4809878479028
"1895","TAMBORA",2021-08-31,63.171305370443
"1896","TAMBORA",2021-12-31,80.9878479027832
"1897","TAMBORA",2022-01-31,81.8992551940416
"1898","TAMBORA",2021-07-31,47.8929831438652
"1899","TAMBORA",2022-03-31,82.6538612308898
"1900","TAMBORA",2022-05-31,83.1340650725206
"1901","TAMBORA",2021-10-31,77.0678165425323
"1902","KALI ANYAR",2022-02-27,83.1740442655936
"1903","KALI ANYAR",2022-04-30,84.0207914151576
"1904","KALI ANYAR",2022-06-30,84.3058350100604
"1905","KALI ANYAR",2021-11-30,81.0655600268276
"1906","KALI ANYAR",2021-09-30,75.1006036217304
"1907","KALI ANYAR",2021-08-31,65.7863849765258
"1908","KALI ANYAR",2021-12-31,82.1260898725687
"1909","KALI ANYAR",2022-01-31,82.981220657277
"1910","KALI ANYAR",2021-07-31,46.6549295774648
"1911","KALI ANYAR",2022-03-31,83.6393360160966
"1912","KALI ANYAR",2022-05-31,84.1549295774648
"1913","KALI ANYAR",2021-10-31,79.3972166331321
"1914","DURI UTARA",2022-02-27,84.6452328159645
"1915","DURI UTARA",2022-04-30,85.6480548276557
"1916","DURI UTARA",2022-06-30,85.7992340253981
"1917","DURI UTARA",2021-11-30,82.7403749244104
"1918","DURI UTARA",2021-09-30,76.2497480346704
"1919","DURI UTARA",2021-08-31,65.7931868574884
"1920","DURI UTARA",2021-12-31,83.6575287240476
"1921","DURI UTARA",2022-01-31,84.4134247127595
"1922","DURI UTARA",2021-07-31,53.1898810723644
"1923","DURI UTARA",2022-03-31,85.19955654102
"1924","DURI UTARA",2022-05-31,85.7085265067527
"1925","DURI UTARA",2021-10-31,81.1630719612981
"1926","TANAH SEREAL",2022-02-27,85.5875999545231
"1927","TANAH SEREAL",2022-04-30,86.5539849168151
"1928","TANAH SEREAL",2022-06-30,86.7472619092735
"1929","TANAH SEREAL",2021-11-30,83.7533633986433
"1930","TANAH SEREAL",2021-09-30,79.3421002766514
"1931","TANAH SEREAL",2021-08-31,69.5986660097775
"1932","TANAH SEREAL",2021-12-31,84.6174252472808
"1933","TANAH SEREAL",2022-01-31,85.4094819418653
"1934","TANAH SEREAL",2021-07-31,56.1640201614431
"1935","TANAH SEREAL",2022-03-31,86.1977488914996
"1936","TANAH SEREAL",2022-05-31,86.6108310910676
"1937","TANAH SEREAL",2021-10-31,82.4421116458862
"1938","JEMBATAN BESI",2022-02-27,80.3882104114075
"1939","JEMBATAN BESI",2022-04-30,81.1387050556048
"1940","JEMBATAN BESI",2022-06-30,81.4423142525756
"1941","JEMBATAN BESI",2021-11-30,76.9086443337654
"1942","JEMBATAN BESI",2021-09-30,70.2292420004094
"1943","JEMBATAN BESI",2021-08-31,58.4532987650952
"1944","JEMBATAN BESI",2021-12-31,78.5665552295831
"1945","JEMBATAN BESI",2022-01-31,80.2074094289418
"1946","JEMBATAN BESI",2021-07-31,40.4448386436515
"1947","JEMBATAN BESI",2022-03-31,80.8350958586341
"1948","JEMBATAN BESI",2022-05-31,81.2478679129426
"1949","JEMBATAN BESI",2021-10-31,74.9198335266426
"1950","ANGKE",2022-02-27,81.8964637010313
"1951","ANGKE",2022-04-30,82.6384398080392
"1952","ANGKE",2022-06-30,82.8426534154726
"1953","ANGKE",2021-11-30,79.6262890983969
"1954","ANGKE",2021-09-30,74.197610700793
"1955","ANGKE",2021-08-31,64.6029747115483
"1956","ANGKE",2021-12-31,80.8515707429972
"1957","ANGKE",2022-01-31,81.6616180524829
"1958","ANGKE",2021-07-31,52.775603281032
"1959","ANGKE",2022-03-31,82.3491371975086
"1960","ANGKE",2022-05-31,82.6963003301453
"1961","ANGKE",2021-10-31,77.682856267656
"1962","JEMBATAN LIMA",2022-02-27,81.7658531944246
"1963","JEMBATAN LIMA",2022-04-30,82.7886399314971
"1964","JEMBATAN LIMA",2022-06-30,83.0455259026688
"1965","JEMBATAN LIMA",2021-11-30,78.3026497312212
"1966","JEMBATAN LIMA",2021-09-30,71.7473003187289
"1967","JEMBATAN LIMA",2021-08-31,61.1103182531754
"1968","JEMBATAN LIMA",2021-12-31,80.5908377336949
"1969","JEMBATAN LIMA",2022-01-31,81.4804243375672
"1970","JEMBATAN LIMA",2021-07-31,43.8942010370582
"1971","JEMBATAN LIMA",2022-03-31,82.2986537272252
"1972","JEMBATAN LIMA",2022-05-31,82.8599971457114
"1973","JEMBATAN LIMA",2021-10-31,75.5244755244755
"1974","PEKOJAN",2022-02-27,83.8343155127825
"1975","PEKOJAN",2022-04-30,84.4956967821257
"1976","PEKOJAN",2022-06-30,84.7161572052402
"1977","PEKOJAN",2021-11-30,81.7611396108026
"1978","PEKOJAN",2021-09-30,76.7075083732564
"1979","PEKOJAN",2021-08-31,66.4476194513927
"1980","PEKOJAN",2021-12-31,82.6641794208674
"1981","PEKOJAN",2022-01-31,83.5756984779752
"1982","PEKOJAN",2021-07-31,54.3265358036206
"1983","PEKOJAN",2022-03-31,84.1607665239327
"1984","PEKOJAN",2022-05-31,84.5847288760758
"1985","PEKOJAN",2021-10-31,80.2899902488659
"1986","ROA MALAKA",2022-02-27,83.8117106773823
"1987","ROA MALAKA",2022-04-30,84.414466130884
"1988","ROA MALAKA",2022-06-30,84.5579793340987
